movie_id,name,year,rating,rating_count,story_line,genres,country,language,budget,gross,director,stars
408236,Sweeney Todd: The Demon Barber of Fleet Street,2007.0,7.3,342225,2091.2,175,222,110,50000000.0,153383627,801,6.172042684555157
113463,Jefferson in Paris,1995.0,5.8,2786,1140.0,94,131,69,14000000.0,2473668,329,6.177506846372984
469443,Izzat,2005.0,6.3,2061,1230.8,26,190,191,1943668.0,1433507,827,6.161268740180376
937375,This Christmas,2007.0,6.3,8367,1683.8,116,224,64,13000000.0,49778552,660,6.167067429032291
361322,Assisted Living,2003.0,6.6,266,1131.0,110,224,64,500000.0,49048,225,6.167407425260739
450405,Cirque du Freak: The Vampire's Assistant,2009.0,5.8,43133,1133.8,7,224,87,40000000.0,39291383,636,6.166558560854101
3181822,The Boy Next Door,2015.0,4.7,37797,677.6,222,224,64,4000000.0,52425855,693,6.172169314985208
937426,Si totul era nimic,2006.0,3.8,59,136.0,158,199,197,22.0,2264,156,6.158152652668937
419766,Garçon stupide,2004.0,6.0,1171,1766.8,116,127,154,562973.0,170399,489,6.167956247523493
4005402,Colonia,2015.0,7.1,47371,1835.8,94,110,132,14000000.0,3621046,250,6.167186414788634
6682438,Szép csendben,2019.0,6.1,243,1026.2,158,149,169,365219.0,29395,875,6.142998289401983
4447108,Level Up,2016.0,4.4,1253,784.6,41,221,64,537438.0,24083,2,6.1775262008094085
205461,Thomas and the Magic Railroad,2000.0,4.1,3721,319.4,56,54,64,19000000.0,19748009,106,6.1563326031547465
3665860,Armi elää!,2015.0,5.6,257,1058.4,92,99,66,1046962.0,295731,442,6.186419255146954
91630,Night of the Creeps,1986.0,6.8,20766,2101.6,130,224,64,5000000.0,591366,262,6.157592980723962
1694554,El eial herbet,2006.0,3.4,169,385.6,99,94,6,255056.0,360316,509,6.152255393055073
8157400,Minha Fama de Mau,2019.0,6.4,318,1575.4,92,35,194,944472.0,249971,500,6.1577403627242955
1048159,Hængbok,2007.0,7.0,567,2019.2,188,209,181,3500000.0,8324700,370,6.188666413028938
2304459,23 Blast,2014.0,6.5,1737,1260.2,164,224,64,1000000.0,549185,213,6.175292366378495
2109248,Transformers: Age of Extinction,2014.0,5.6,296761,960.4,10,66,64,210000000.0,1104054072,550,6.167806073582426
1852040,Zhauzhürek myng bala,2012.0,6.5,761,1775.8,5,173,180,12000000.0,2172,14,6.1572609453444205
3164256,Rock the Kasbah,2015.0,5.5,10814,774.4,134,224,64,15000000.0,3394174,82,6.1667932830838526
7247524,Il vizio della speranza,2018.0,5.2,511,1062.4,158,165,174,1826097.0,235442,220,6.162971255603556
3111516,The Convent,2018.0,4.1,1192,590.0,208,221,64,2687190.0,353326,631,6.169430810163494
1616195,J. Edgar,2011.0,6.5,121953,1765.4,96,224,64,35000000.0,84920539,149,6.171064304417994
2593766,Bastardi 3,2012.0,2.5,57,591.8,143,72,48,694515.0,182503,817,6.15833797352209
1545759,À bout portant,2010.0,6.8,13397,1843.0,23,104,147,16000000.0,9487445,261,6.1660408869352406
104376,The Gun in Betty Lou's Handbag,1992.0,5.1,1558,713.0,137,224,64,13000000.0,3721911,41,6.151138553461703
3398066,Christian Mingle,2014.0,4.3,1508,554.2,138,224,132,650000.0,25480,152,6.163515383522024
74916,Mr. Klein,1976.0,7.6,6050,2403.0,145,117,147,3500000.0,193028,421,6.1595919938931125
7425298,Brama,2017.0,6.9,255,2175.2,112,226,209,779134.0,41411,840,6.158090207335988
1152850,Wendy and Lucy,2008.0,7.1,16355,1776.6,158,224,64,200000.0,1192995,456,6.157653735546247
3100904,Lee Scratch Perry's Vision of Paradise,2015.0,6.4,65,1598.8,91,98,64,852178.0,8068,839,6.161783445099158
90060,St. Elmo's Fire,1985.0,6.4,36103,1249.4,188,224,64,10000000.0,37803872,376,6.168671464342896
2223990,Draft Day,2014.0,6.8,53958,1734.4,194,224,64,25000000.0,29824199,319,6.1673101740199465
86154,Psycho II,1983.0,6.5,24031,1658.8,148,15,64,5000000.0,34725000,684,6.159708286035322
498989,Att göra en pudel,2006.0,4.7,472,487.6,138,191,204,2000225.0,395730,53,6.1821584619740895
1628055,Touchback,2011.0,6.5,3881,1530.6,160,224,64,5000000.0,204232,202,6.161610507286376
157913,La Cucaracha,1998.0,5.9,337,1318.2,101,224,132,3000000.0,14692,324,6.154503120390431
968294,Myrsky,2008.0,4.9,259,738.6,159,99,144,1864040.0,931017,446,6.1564804354684455
316188,Raising Victor Vargas,2002.0,7.2,5222,2409.2,188,131,132,800000.0,2816116,646,6.159835208076966
212712,2046,2004.0,7.4,50452,2229.4,189,62,39,12000000.0,19470239,450,6.195586786387986
378194,Kill Bill: Vol. 2,2004.0,8.0,678084,1894.4,26,224,36,30000000.0,154117352,662,6.168617233211798
3218580,Alléluia,2014.0,6.2,2589,1220.4,149,23,158,3525584.0,48426,241,6.1710682841208815
2980516,The Theory of Everything,2014.0,7.7,399559,2261.0,96,171,69,15000000.0,123726688,331,6.167360313671253
157262,2001: A Space Travesty,2000.0,3.6,11419,259.0,139,48,64,45000000.0,270813,39,6.162703277822724
11321572,M8 - Quando a Morte Socorre a Vida,2019.0,6.7,19,1787.6,158,35,194,972.0,14223,349,6.176290944348728
331525,The Intended,2002.0,5.7,339,1059.2,195,92,64,3800000.0,16290,472,6.167483294992063
1302011,Kung Fu Panda 2,2011.0,7.2,251342,2384.0,2,224,64,150000000.0,665692281,357,6.167456829481687
9877340,Nalpathiyonnu,2019.0,5.3,189,482.8,188,155,186,678350.0,42104,478,6.177870725814254
1422020,Dog Pound,2010.0,7.0,11030,2176.0,158,46,132,5880032.0,465725,467,6.162853684913318
903627,Julia,2008.0,7.0,5872,1997.4,147,27,132,6000000.0,1333241,235,6.161416699499867
1322333,Largo Winch II,2011.0,6.2,7535,921.4,11,24,86,24347960.0,14404319,441,6.177580409675477
815244,Sydney White,2007.0,6.2,45846,1492.6,116,224,64,16500000.0,13620075,374,6.150327747141468
3115910,Optimistene,2013.0,7.8,178,1698.2,154,191,192,542847.0,214956,291,6.160491101189252
246544,The Musketeer,2001.0,4.9,13986,498.4,9,137,64,40000000.0,32533802,644,6.1621526493994985
3410834,Allegiant,2016.0,5.7,107778,1155.2,8,224,64,110000000.0,179246868,698,6.162496193451231
2869728,Ride Along 2,2016.0,5.9,53039,1251.0,16,224,64,40000000.0,124608438,804,6.160993502635966
6644200,A Quiet Place,2018.0,7.5,402514,1985.6,178,224,5,17000000.0,340952971,388,6.164006942509413
462346,How to Eat Fried Worms,2006.0,5.3,5144,767.8,121,224,64,26000000.0,13098996,98,6.170561338838683
462504,Rescue Dawn,2006.0,7.3,100567,2083.2,14,178,120,10000000.0,7177143,847,6.171751283131194
405469,The Wild,2006.0,5.3,23895,683.2,49,58,64,80000000.0,102338515,767,6.15784371173856
77504,The End,1978.0,6.2,3570,1202.4,110,224,64,3000000.0,44917151,111,6.165528864418477
285441,Atanarjuat,2001.0,7.5,6267,2446.6,158,41,173,1530926.0,5204281,872,6.1652998168912
187696,Anatomie,2000.0,6.1,11664,1442.0,216,132,162,5228437.0,10501958,757,6.1764871568440025
975645,Hitchcock,2012.0,6.8,71547,1832.2,96,222,64,15700000.0,27039669,725,6.172024946032955
497465,Vicky Cristina Barcelona,2008.0,7.1,241073,1947.0,116,214,132,15500000.0,96409300,857,6.159347237162829
2410712,Ni un hombre más,2012.0,5.9,171,940.6,99,0,203,42367.0,198261,539,6.158266820313383
1797487,Savannah,2013.0,5.9,1425,1304.0,161,224,64,5000000.0,37240,57,6.160909893238539
1244659,Extraordinary Measures,2010.0,6.4,16237,1447.4,158,224,64,31000000.0,15134293,815,6.173087321012994
126886,Election,1999.0,7.2,89441,2053.8,116,224,132,25000000.0,14902041,32,6.17419271831793
1967545,Labor Day,2013.0,6.9,42558,1391.0,191,224,64,18000000.0,20275812,340,6.153736459202932
5503266,Gwi-hyang,2016.0,6.3,450,1389.4,158,209,118,1960000.0,23857217,128,6.194927702038204
3923662,The Rezort,2015.0,5.3,8810,788.4,215,32,64,6717975.0,30194,768,6.162353590254833
1966566,Stalingrad,2013.0,5.6,15658,1187.2,36,202,161,30000000.0,68316452,243,6.162896004124117
2605454,Kharej ala el kanoun,2007.0,6.2,1085,1349.8,143,94,6,1147752.0,366456,10,6.150120204185777
1217637,Pour elle,2008.0,7.1,8591,1717.2,147,125,158,9653966.0,6548942,261,6.166094705282764
480255,The Losers,2010.0,6.3,90805,1222.8,4,131,64,25000000.0,29397654,782,6.155021639763644
68611,Frenzy,1972.0,7.4,41134,2253.8,222,221,64,2000000.0,4121,35,6.177143203635724
4849404,The Prenup,2015.0,5.5,42,1043.4,138,195,135,250000.0,919175,436,6.1500633446562
1600524,Les amours imaginaires,2010.0,7.1,27163,1932.4,188,41,69,468651.0,843423,859,6.178470307940046
267913,Scooby-Doo,2002.0,5.1,98778,663.6,57,15,64,84000000.0,275650703,668,6.159221920891326
1013860,Dylan Dog: Dead of Night,2010.0,5.1,14620,552.8,16,224,64,20000000.0,5782515,464,6.166824452826386
3867570,Sming,2014.0,4.6,101,669.6,30,219,137,1663100.0,89038,621,6.154271286542709
4116116,Guibord s'en va-t-en guerre,2015.0,6.9,780,1791.8,99,41,4,4217859.0,165801,652,6.15981139757287
110168,It Runs in the Family,1994.0,5.6,1428,1205.6,121,224,64,15000000.0,70936,97,6.160293934304695
5281700,Heartbeats,2017.0,5.4,696,751.4,114,160,64,6000000.0,46180,210,6.175950222335431
212346,Miss Congeniality,2000.0,6.2,186045,1313.8,16,224,74,45000000.0,212742720,204,6.160698475300075
97493,Heathers,1989.0,7.2,87818,1435.8,100,224,64,3000000.0,1163969,557,6.168710606705771
1632708,Friends with Benefits,2011.0,6.5,337889,1307.0,138,224,64,35000000.0,149542245,848,6.162825642560161
1356928,Le père de mes enfants,2009.0,6.7,2402,1343.2,158,24,147,2556535.0,480834,547,6.166737536016289
1491611,Propios y extraños,2010.0,6.2,30,1544.0,158,211,203,2154794.0,4586,515,6.153331728952229
337692,On the Road,2012.0,6.1,39684,1304.6,68,2,69,25000000.0,9617377,844,6.16214165106012
2315558,I lossens time,2013.0,6.2,1394,1340.8,143,91,60,3700000.0,724591,784,6.148728891699218
120478,Star Kid,1997.0,5.3,2492,572.0,71,224,64,12000000.0,7029025,513,6.159516708754613
189998,Shadow of the Vampire,2000.0,6.9,39901,1809.6,174,177,92,8000000.0,11155214,215,6.171998646620022
1334553,The Perfect Host,2010.0,6.8,24682,1401.6,106,224,64,500000.0,453708,605,6.171212840711883
1149607,Rudolfa mantojums,2010.0,7.0,336,2092.4,110,174,183,2598262.0,20317,338,6.172086677930559
1528100,Exodus: Gods and Kings,2014.0,6.0,158793,1097.2,5,213,64,140000000.0,268175631,691,6.161898346847171
1190537,Bloodline,2008.0,5.8,376,895.8,218,224,69,1500000.0,68462,107,6.17119726398843
807028,The Pool Boys,2009.0,4.7,2416,359.6,99,224,64,15000000.0,2269,321,6.158899354568116
1124037,Free State of Jones,2016.0,6.9,51643,1810.2,14,224,64,50000000.0,25035950,268,6.167995621796092
139239,Go,1999.0,7.2,66660,1874.2,100,224,64,20000000.0,28451622,207,6.156977482076086
5266678,Wan wan mei xiang dao,2015.0,5.0,343,546.6,58,60,47,10000000.0,49567466,863,6.192898370284301
3300572,Stung,2015.0,5.1,4664,537.4,3,132,64,2500000.0,71085,87,6.160900403750454
1525830,Eksperimentet,2010.0,5.8,205,1285.6,169,81,58,3812112.0,615524,497,6.159112693464759
851532,Mei Lanfang,2008.0,6.6,1418,1674.4,94,63,187,15000000.0,17773395,445,6.196533987820105
118113,Walking and Talking,1996.0,6.7,3105,1558.2,116,109,64,1000000.0,1287480,607,6.163418999734884
183790,A Knight's Tale,2001.0,6.9,170334,2039.6,9,224,81,65000000.0,117487473,102,6.16558434554213
352951,Under the Radar,2004.0,6.0,197,1674.8,61,9,64,2263428.0,89935,239,6.163985773927367
5154528,Cin Kuyusu,2015.0,4.7,406,1038.0,210,220,208,0.0,319360,587,6.156891626807708
101492,Body Parts,1991.0,5.6,3969,1048.8,215,224,64,10000000.0,9188150,234,6.163946136332529
288431,Arthur's Dyke,2001.0,6.2,293,1473.4,110,221,64,4030785.0,76065,278,6.185249590540517
1055292,Life as We Know It,2010.0,6.5,121962,1519.4,116,224,64,38000000.0,105734416,286,6.179118881891796
338543,Wake,2003.0,6.6,361,1304.2,158,224,64,754.0,7212,717,6.162751128826963
1686018,Creature,2011.0,3.6,2782,650.6,210,224,64,3000000.0,533235,260,6.167416938782007
4508986,Senden Bana Kalan,2015.0,6.6,2478,1618.2,188,220,208,5000000.0,1145814,0,6.168733792624364
181852,Terminator 3: Rise of the Machines,2003.0,6.3,375297,1529.4,43,144,64,200000000.0,433371112,414,6.174178259177098
219965,Bandits,2001.0,6.5,65175,1368.2,101,224,64,75000000.0,67631903,82,6.156972734617285
174330,Vénus beauté (institut),1999.0,6.3,3973,1496.8,116,104,147,3469584.0,495870,818,6.161408967750824
1376213,The Adventurer: The Curse of the Midas Box,2013.0,5.5,5969,677.4,70,32,64,15000000.0,128471,415,6.162358755068629
109759,Exotica,1994.0,7.0,17906,1993.6,158,41,99,1562170.0,4221036,73,6.1579930661455675
6511676,Operación Concha,2017.0,4.6,194,465.4,99,211,203,3652194.0,218702,62,6.155692925249017
1372690,E-Tim tai nae,2008.0,6.1,54,1196.4,116,218,207,565454.0,832748,869,6.179431281831599
343121,Tupac: Resurrection,2003.0,7.9,8951,2392.6,91,224,64,300000.0,7808524,483,6.211293965000965
1325004,The Twilight Saga: Eclipse,2010.0,5.0,226574,451.6,168,224,64,68000000.0,698491347,183,6.161729424149746
102070,Hudson Hawk,1991.0,5.8,51987,1110.0,3,224,110,65000000.0,17218080,557,6.15579151497772
4504044,The Prodigy,2019.0,5.8,22846,1020.4,204,58,64,6000000.0,21150265,601,6.16157765892383
3717490,Power Rangers,2017.0,5.9,101059,1466.8,10,51,123,100000000.0,142337240,185,6.16677395749158
82606,Kelly,1981.0,6.5,41,1243.8,63,41,64,2343255.0,469777,138,6.173605193300383
102614,Out for Justice,1991.0,6.1,21331,1236.0,23,224,114,14000000.0,39673161,384,6.158069123965805
79261,Hair,1979.0,7.6,34801,2058.0,115,225,64,11000000.0,15313606,581,6.151751607893672
1379177,The Disappearance of Alice Creed,2009.0,6.7,24989,1670.0,152,221,64,800000.0,896919,320,6.153933374362032
488658,Unaccompanied Minors,2006.0,5.3,10360,651.8,57,224,132,25000000.0,21949234,629,6.162444946889479
100680,Stanley & Iris,1990.0,6.4,7059,1373.2,188,58,64,23000000.0,5820015,537,6.174587376971569
6613812,Angrezi Mein Kehte Hain,2018.0,6.8,1055,1655.4,188,155,165,678350.0,56580,302,6.170760975952904
478311,Knocked Up,2007.0,6.9,348884,1687.8,138,224,64,30000000.0,219922417,428,6.173446408073456
439707,Mobsters and Mormons,2005.0,6.2,693,1527.8,99,224,64,350000.0,409604,383,6.165914334995952
843850,Finishing the Game: The Search for a New Bruce Lee,2007.0,6.0,1736,1397.0,99,224,64,500000.0,53570,438,6.179108970491544
1321511,Oldboy,2013.0,5.7,68412,812.6,31,224,64,30000000.0,5186767,756,6.155622433765222
457074,Muzhskoy sezon. Barkhatnaya revolyutsiya,2005.0,3.2,458,452.2,23,202,95,7000000.0,6630285,614,6.158225459846236
456470,Hwal,2005.0,7.1,10635,1498.2,188,169,181,950000.0,2021070,466,6.193499658648131
2968804,Drive Hard,2014.0,4.4,4254,536.2,16,41,64,12000000.0,267030,105,6.182042499697303
441774,Lonely Hearts,2006.0,6.4,20108,1419.2,88,145,64,18000000.0,2520835,808,6.165317795690179
3407614,Puriyaadha Pudhir,2017.0,6.6,823,1553.2,222,155,205,1085360.0,65796,671,6.165899549156225
758799,Whatever Lola Wants,2007.0,6.5,1161,1921.6,158,45,12,8000000.0,655467,591,6.151305100700537
146882,High Fidelity,2000.0,7.5,167245,1831.0,114,222,55,30000000.0,47126295,761,6.1738462359026
110066,Houseguest,1995.0,6.0,6481,1215.8,99,224,64,10500000.0,26325256,670,6.162842609878933
337996,DysFunktional Family,2003.0,6.7,831,1918.2,107,224,64,3000000.0,2255000,273,6.163715342209848
107719,The Nutcracker,1993.0,5.8,1790,1155.2,201,224,64,19000000.0,2119994,227,6.166825198106752
1659337,The Perks of Being a Wallflower,2012.0,8.0,458022,2174.6,188,224,64,13000000.0,33384127,759,6.158744061891094
120679,Frida,2002.0,7.4,80807,2115.2,96,183,84,12000000.0,56298474,432,6.153755667589084
1039969,The Last Lear,2007.0,7.0,1048,2332.0,158,155,26,1356.0,341388,692,6.16936808938033
117057,The Mirror Has Two Faces,1996.0,6.6,15577,1180.4,116,224,64,42000000.0,41083864,81,6.1482902336194885
2274648,Hellboy,2019.0,5.2,76900,849.4,7,38,96,50000000.0,55065289,596,6.15539729842519
292610,No Good Deed,2002.0,5.5,6939,918.8,23,145,64,12000000.0,1440653,99,6.145227071064725
810922,Take Me Home Tonight,2011.0,6.3,51091,1106.8,116,145,64,23000000.0,7550073,554,6.1701458587633695
458242,Laitakaupungin valot,2006.0,6.8,6442,2022.4,143,100,145,1680009.0,1615018,16,6.168899654334399
6530104,"Hochelaga, Terre des Âmes",2017.0,6.5,440,1683.0,207,41,82,11794383.0,7262,258,6.155500828355691
1041804,The Nutcracker in 3D,2010.0,4.2,3489,710.0,37,150,64,90000000.0,17177993,49,6.175542258683126
405743,Barfuss,2005.0,7.2,10226,1830.6,116,132,159,5721770.0,14000000,800,6.178647970728766
1702425,Casa de mi Padre,2012.0,5.5,20183,568.6,141,184,132,6000000.0,8446952,541,6.155988528386948
881320,Sanctum,2011.0,5.9,53288,1259.0,5,15,64,30000000.0,108609310,38,6.1680989337589995
844671,College,2008.0,4.6,12048,650.6,99,224,64,7000000.0,6265483,186,6.168658846812716
4733536,American Hero,2015.0,4.9,3842,512.2,17,224,64,990000.0,51824,604,6.145885285338121
2327430,Liv & Ingmar,2012.0,7.4,1574,2452.8,153,192,134,799319.0,140041,195,6.178334392583784
5649480,"Gostosas, Lindas e Sexies",2017.0,4.0,84,286.2,99,35,194,116721599.0,374860,237,6.168111301009446
441007,Gracie,2007.0,6.1,4021,1192.0,97,224,64,9000000.0,3826568,184,6.164923448029732
1192628,Rango,2011.0,7.2,234465,1754.8,49,224,64,135000000.0,245724603,284,6.172775555465245
1691916,Before I Fall,2017.0,6.5,45615,1277.6,167,224,64,5000000.0,16373843,720,6.18094524458888
473500,Kettle of Fish,2006.0,5.2,645,733.8,138,224,64,2000000.0,7196,147,6.167651279697898
796375,You Kill Me,2007.0,6.5,17749,1531.4,105,224,64,4000000.0,3748295,380,6.164251361470956
117333,Phenomenon,1996.0,6.4,74171,1400.0,168,224,64,32000000.0,152036382,408,6.174307757175281
1149593,Espiral,2008.0,7.0,105,2239.6,158,181,203,1000000.0,25380,419,6.145159914966419
256415,Sweet Home Alabama,2002.0,6.2,101748,1324.8,138,224,64,30000000.0,180622424,52,6.175038098036764
86197,The Right Stuff,1983.0,7.8,55893,2352.0,54,224,129,27000000.0,21192315,651,6.160539440658137
435528,Whisper,2007.0,5.7,9120,1004.2,144,58,64,12000000.0,5285197,773,6.161405248016652
1565058,Yeogo goedam 5: Dong-ban-ja-sal,2009.0,5.7,623,1016.2,176,209,181,3000000.0,3609003,417,6.179713437262769
85780,The Keep,1983.0,5.8,10781,746.0,166,221,64,11000000.0,4218594,558,6.143075589843491
103247,White Fang,1991.0,6.7,19460,1048.0,62,224,64,14000000.0,34793160,669,6.166718749467261
104905,Mom and Dad Save the World,1992.0,5.4,4360,625.0,57,224,64,14000000.0,2034470,285,6.1545086934204125
5338644,Madame Hyde,2017.0,5.2,1295,1133.8,117,23,147,5646210.0,778142,739,6.159237345873612
6466464,Xi you ji zhi nü er guo,2018.0,5.5,1171,590.8,6,63,123,73000000.0,115084576,755,6.19339945364249
89175,Fright Night,1985.0,7.1,60886,1749.6,205,224,64,9000000.0,24922237,812,6.160099785947403
803096,Warcraft,2016.0,6.8,240261,1919.2,7,44,64,160000000.0,439048914,211,6.169399403976955
89686,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985.0,5.5,61205,1066.4,210,224,64,3000000.0,29999213,325,6.156980699992529
113967,New Jersey Drive,1995.0,6.7,2833,1641.4,143,224,64,5000000.0,3565508,603,6.162166721582349
92147,Vamp,1986.0,6.0,4887,1309.2,125,224,64,3300000.0,4941117,689,6.162487667735842
414055,Elizabeth: The Golden Age,2007.0,6.8,67078,1820.2,94,115,133,55000000.0,75782758,746,6.1577542562047825
2083231,Java Heat,2013.0,5.1,4629,455.0,26,161,108,15000000.0,189739,151,6.162266502706492
2158531,Holla II,2013.0,6.6,87,1666.4,128,224,64,1000000.0,41537,297,6.15990549876276
79945,Star Trek: The Motion Picture,1979.0,6.4,81000,1173.2,76,224,117,35000000.0,82604699,702,6.169161590036921
1653649,Chuzhaya,2010.0,6.5,873,1704.0,28,203,198,4000000.0,1838858,60,6.172280304586874
116931,Love and Other Catastrophes,1996.0,6.3,1884,1724.0,138,9,64,250000.0,294212,228,6.148068159284475
